(5078342870, 5078342857, 0)
(5078342871, 5078342873, 0)
(5078342873, 5078342887, 0)
(5078342873, 5078342871, 0)
(5078342873, 5163094139, 0)
(5078342887, 5078342873, 0)
(5078400634, 1853241237, 0)
(5078400634, 5098326187, 0)
(5078400634, 5060386827, 0)
(5078400697, 9686769831, 0)
(5078400857, 5066147387, 0)
(5078400857, 5066147390, 0)
(5078400857, 9686733207, 0)
(5078401028, 5078401029, 0)
(5078401029, 5078401030, 0)
(5078401029, 5078401028, 0)
(5078401029, 5155611215, 0)
(5078401029, 5066147387, 0)
(5078401030, 5078401029, 0)
(5078611307, 5072420235, 0)
(5078611307, 5072420249, 0)
(5078611307, 5078611318, 0)
(5078611318, 5078611307, 0)
(5078636092, 5078636101, 0)
(5078636101, 7741011032, 0)
(5078636101, 7741011070, 0)
(5078636101, 5078636092, 0)
(5078636114, 7741011070, 0)
(5078636114, 1853241203, 0)
(5078690496, 5078690501, 0)
(5078690496, 1853241203, 0)
(5078690496, 5078690620, 0)
(5078690501, 5078690496, 0)
(5078690615, 5078690620, 0)
(5078690615, 5078690617, 0)
(5078690617, 5078690615, 0)
(5078690619, 5078690620, 0)
(5078690619, 5071153351, 0)
(5078690619, 5078690786, 0)
(5078690620, 5078690615, 0)
(5078690620, 5078690619, 0)
(5078690620, 5078690496, 0)
(5078690786, 5078690787, 0)
(5078690786, 5078690619, 0)
(5078690786, 5078690793, 0)
(5078690787, 5078690786, 0)
(5078690793, 5078690786, 0)
(5078690873, 1853241252, 0)
(5078690873, 5073811517, 0)
(5078690873, 5078690875, 0)
(5078690875, 5078756178, 0)
(5078690875, 5078690880, 0)
(5078690875, 5078690873, 0)
(5078690880, 5078690875, 0)
(5078690882, 9884581417, 0)
(5078690882, 5078690884, 0)
(5078690882, 5078756178, 0)
(5078690884, 5078690882, 0)
(5078690888, 5078756204, 0)
(5078756178, 5078690875, 0)
(5078756178, 5078690882, 0)
(5078756178, 5078756181, 0)
(5078756181, 5078756178, 0)
(5078756190, 5120316458, 0)
(5078756190, 5078756199, 0)
(5078756190, 9884581417, 0)
(5078756199, 5078756190, 0)
(5078756204, 1853241252, 0)
(5078756204, 5078690888, 0)
(5078756204, 5071545927, 0)
(5079223493, 5079223497, 0)
(5079223493, 5079223496, 0)
(5079223493, 9680953972, 0)
(5079223496, 5079223493, 0)
(5079223497, 5079223493, 0)
(5079223497, 5067327269, 0)
(5079223497, 5079223512, 0)
(5079223512, 5079223514, 0)
(5079223512, 5079223497, 0)
(5079223512, 9675662572, 0)
(5079223514, 5079223512, 0)
(5079224739, 2655711006, 0)
(5079224739, 5079224740, 0)
(5079224739, 5079224742, 0)
(5079224739, 5079224746, 0)
(5079224740, 5079224739, 0)
(5079224742, 5079224739, 0)
(5079224746, 5079224739, 0)
(5079224747, 5079224748, 0)
(5079224747, 5113234897, 0)
(5079224747, 2655711006, 0)
(5079224748, 5079224747, 0)
(5079224754, 1853241439, 0)
(5079224754, 1853241529, 0)
(5079224754, 5079224775, 0)
(5079224775, 5079224781, 0)
(5079224775, 5079224754, 0)
(5079224775, 5113235387, 0)
(5079224781, 5079224798, 0)
(5079224781, 5079224797, 0)
(5079224781, 5079224775, 0)
(5079224797, 5079224781, 0)
(5079224798, 5079224781, 0)
(5079224798, 5079224811, 0)
(5079224798, 5079224812, 0)
(5079224802, 5079224811, 0)
(5079224802, 5079224811, 1)
(5079224802, 5079225103, 0)
(5079224811, 5079224802, 0)
(5079224811, 5079224802, 1)
(5079224811, 5079224798, 0)
(5079224812, 5079224821, 0)
(5079224812, 7795216680, 0)
(5079224812, 5079224798, 0)
(5079224821, 5079224812, 0)
(5079224849, 5079224851, 0)
(5079224849, 5162705859, 0)
(5079224849, 5079224856, 0)
(5079224851, 5079224849, 0)
(5079224856, 5079224857, 0)
(5079224856, 5079224849, 0)
(5079224856, 5079224859, 0)
(5079224857, 5079224856, 0)
(5079224859, 5079224856, 0)
(5079224893, 5079224901, 0)
(5079224893, 5073879431, 0)
(5079224893, 5079225036, 0)
(5079224893, 5073811517, 0)
(5079224901, 5079224893, 0)
(5079225031, 5079225036, 0)
(5079225031, 5079225046, 0)
(5079225031, 3721809296, 0)
(5079225036, 5079225031, 0)
(5079225036, 5079224893, 0)
(5079225036, 5059013149, 0)
(5079225046, 5079225080, 0)
(5079225046, 5079225031, 0)
(5079225046, 5079225064, 0)
(5079225062, 5079225064, 0)
(5079225064, 5079225046, 0)
(5079225064, 5079225062, 0)
(5079225080, 5079225046, 0)
(5079225096, 1853241591, 0)
(5079225096, 2501639615, 0)
(5079225096, 5079225103, 0)
(5079225103, 5079225115, 0)
(5079225103, 5079225096, 0)
(5079225103, 5079224802, 0)
(5079225115, 3720961834, 0)
(5079225115, 5079225103, 0)
(5079225115, 5079225231, 0)
(5079225231, 5079225115, 0)
(5079225251, 2501639621, 0)
(5079225252, 6281728661, 0)
(5079225252, 2501639615, 0)
(5079225252, 5079225258, 0)
(5079225258, 5079225252, 0)
(5079225259, 5079225263, 0)
(5079225263, 5079225264, 0)
(5079225263, 5079225259, 0)
(5079225263, 6281728661, 0)
(5079225264, 5079225263, 0)
(5079225264, 5079225266, 0)
(5079225264, 5079225292, 0)
(5079225266, 5079225264, 0)
(5079225282, 5079225292, 0)
(5079225292, 5079225298, 0)
(5079225292, 5079225282, 0)
(5079225292, 5079225264, 0)
(5079225298, 5079225292, 0)
(5079225306, 5079225314, 0)
(5079225314, 5079225437, 0)
(5079225314, 5079225306, 0)
(5079225314, 5079225431, 0)
(5079225314, 5079225421, 0)
(5079225421, 5079225314, 0)
(5079225431, 5079225314, 0)
(5079225437, 5079225438, 0)
(5079225437, 1853242293, 0)
(5079225437, 5079225314, 0)
(5079225438, 5079225437, 0)
(5079239388, 9884581417, 0)
(5079915346, 5225478395, 0)
(5079915346, 5225478522, 0)
(5079915346, 5225478202, 0)
(5080953846, 5075893524, 0)
(5080953846, 5124896512, 0)
(5080953846, 5080953851, 0)
(5080953851, 5080953846, 0)
(5081434869, 1853241127, 0)
(5081434869, 5081434873, 0)
(5081434873, 5081434882, 0)
(5081434873, 5081434869, 0)
(5081434873, 5225478412, 0)
(5081434882, 5081434883, 0)
(5081434882, 5081434873, 0)
(5081434882, 5225478409, 0)
(5081434883, 5081434882, 0)
(5081434883, 5225478409, 0)
(5081434883, 5081436353, 0)
(5081436346, 5081436359, 0)
(5081436346, 5081436350, 0)
(5081436350, 5081436346, 0)
(5081436353, 5081436355, 0)
(5081436353, 5081434883, 0)
(5081436353, 5081436358, 0)
(5081436355, 5081436353, 0)
(5081436358, 5081436353, 0)
(5081436359, 5081436362, 0)
(5081436359, 5081436346, 0)
(5081436359, 5081436361, 0)
(5081436361, 5081436359, 0)
(5081436362, 5081436369, 0)
(5081436362, 5081436359, 0)
(5081436362, 5081436367, 0)
(5081436367, 5081436362, 0)
(5081436369, 5081436362, 0)
(5081436369, 5081436370, 0)
(5081436369, 1853241181, 0)
(5081436370, 5081436369, 0)
(5081436371, 5081436372, 0)
(5081436371, 5081436381, 0)
(5081436371, 1853241127, 0)
(5081436372, 5081436371, 0)
(5081436373, 5225478522, 0)
(5081436373, 5081436381, 0)
(5081436373, 5225478202, 0)
(5081436381, 5081436373, 0)
(5081436381, 5081436371, 0)
(5081436381, 5081436383, 0)
(5081436383, 5081436381, 0)
(5081436388, 5225478545, 0)
(5081790819, 5062734726, 0)
(5081790819, 5081797940, 0)
(5081790819, 5081798029, 0)
(5081797936, 5081797937, 0)
(5081797936, 5081798257, 0)
(5081797936, 5081798255, 0)
(5081797937, 5081798253, 0)
(5081797937, 5081797936, 0)
(5081797937, 5081798218, 0)
(5081797939, 5081798013, 0)
(5081797940, 5081790819, 0)
(5081797940, 5081798028, 0)
(5081797940, 5081797942, 0)
(5081797942, 5081797940, 0)
(5081797946, 5081797947, 0)
(5081797946, 10689049576, 0)
(5081797946, 5081798010, 0)
(5081797947, 5081797946, 0)
(5081797949, 5081798010, 0)
(5081797964, 5081798011, 0)
(5081797974, 5081797980, 0)
(5081797974, 5081798012, 0)
(5081797974, 5081797989, 0)
(5081797980, 5081797974, 0)
(5081797989, 5081798248, 0)
(5081797989, 5081797974, 0)
(5081797989, 5081798251, 0)
(5081797991, 5081798228, 0)
(5081797991, 5081798249, 0)
(5081797991, 5081798248, 0)
(5081797991, 5081798251, 0)
(5081797999, 5081798251, 0)
(5081797999, 10688915343, 0)
(5081797999, 5081798003, 0)
(5081798003, 10688915343, 0)
(5081798003, 5081797999, 0)
(5081798003, 5081798009, 0)
(5081798004, 5081798005, 0)
(5081798005, 5081798004, 0)
(5081798005, 10688915343, 0)
(5081798005, 5081798252, 0)
(5081798009, 5062734620, 0)
(5081798009, 5081798003, 0)
(5081798009, 10688915343, 0)
(5081798010, 5081797949, 0)
(5081798010, 5081798011, 0)
(5081798010, 5081797946, 0)
(5081798011, 5081798012, 0)
(5081798011, 5081798010, 0)
(5081798011, 5081797964, 0)
(5081798012, 5081798011, 0)
(5081798012, 5081797974, 0)
(5081798012, 10695060630, 0)
(5081798013, 5081797939, 0)
(5081798013, 5081798259, 0)
(5081798013, 5081798015, 0)
(5081798015, 5081798025, 0)
(5081798015, 5081798024, 0)
(5081798015, 5081798019, 0)
(5081798015, 5081798013, 0)
(5081798019, 5081798045, 0)
(5081798019, 5081798055, 0)
(5081798019, 5081798015, 0)
(5081798023, 5081798055, 0)
(5081798024, 5081798015, 0)
(5081798024, 5081798222, 0)
(5081798024, 5081798223, 0)
(5081798025, 5081798015, 0)
(5081798026, 5081798057, 0)
(5081798027, 5081798057, 0)
(5081798028, 5081797940, 0)
(5081798028, 5081798030, 0)
(5081798028, 5081798029, 0)
(5081798029, 5081798211, 0)
(5081798029, 5081798028, 0)
(5081798029, 5081790819, 0)
(5081798030, 5081798028, 0)
(5081798030, 5081798033, 0)
(5081798030, 5081798216, 0)
(5081798033, 5081798030, 0)
(5081798035, 5081798221, 0)
(5081798044, 5081798221, 0)
(5081798045, 5081798019, 0)
(5081798045, 5081798048, 0)
(5081798045, 5081798053, 0)
(5081798048, 5081798049, 0)
(5081798048, 5081798053, 0)
(5081798048, 5081798045, 0)
(5081798049, 5081798048, 0)
(5081798050, 5081798053, 0)
(5081798053, 5081798048, 0)
(5081798053, 5081798050, 0)
(5081798053, 5081798045, 0)
(5081798055, 5081798023, 0)
(5081798055, 5081798019, 0)
(5081798055, 5081798057, 0)
(5081798057, 5081798027, 0)
(5081798057, 5081798055, 0)
(5081798057, 5081798026, 0)
(5081798203, 5081798204, 0)
(5081798203, 5081798209, 0)
(5081798204, 5081798203, 0)
(5081798204, 5081798206, 0)
(5081798206, 5062734618, 0)
(5081798206, 5062734620, 0)
(5081798206, 5081798204, 0)
(5081798209, 5062734723, 0)
(5081798209, 5062734620, 0)
(5081798209, 5081798203, 0)
(5081798211, 5081798029, 0)
(5081798211, 5072969220, 0)
(5081798215, 5081798216, 0)
(5081798216, 5081798217, 0)
(5081798216, 5081798215, 0)
(5081798216, 5081798030, 0)
(5081798217, 5081798216, 0)
(5081798218, 5081798222, 0)
(5081798218, 5081797937, 0)
(5081798218, 5081798225, 0)
(5081798221, 5081798044, 0)
(5081798221, 5081798035, 0)
(5081798221, 5081798225, 0)
(5081798222, 5081798218, 0)
(5081798222, 5081798223, 0)
(5081798222, 5081798024, 0)
(5081798223, 5081798222, 0)
(5081798223, 5081798225, 0)
(5081798223, 5081798024, 0)
(5081798225, 5081798221, 0)
(5081798225, 5081798218, 0)
(5081798225, 5081798223, 0)
(5081798228, 5081797991, 0)
(5081798228, 5081798229, 0)
(5081798228, 5081798237, 0)
(5081798229, 5081798249, 0)
(5081798229, 5081798228, 0)
(5081798229, 5081798245, 0)
(5081798231, 5081798232, 0)
(5081798231, 5081798249, 0)
(5081798231, 5081798248, 0)
(5081798232, 5081798231, 0)
(5081798237, 5081798240, 0)
(5081798237, 5081798243, 0)
(5081798237, 5081798228, 0)
(5081798237, 5081798245, 0)
(5081798239, 5081798240, 0)
(5081798240, 5081798237, 0)
(5081798240, 5081798239, 0)
(5081798240, 5081798245, 0)
(5081798243, 5081798237, 0)
(5081798245, 5081798237, 0)
(5081798245, 5081798240, 0)
(5081798245, 5081798229, 0)
(5081798248, 5081797989, 0)
(5081798248, 5081797991, 0)
(5081798248, 5081798231, 0)
(5081798249, 5081798229, 0)
(5081798249, 5081797991, 0)
(5081798249, 5081798231, 0)
(5081798251, 5081797999, 0)
(5081798251, 5081797989, 0)
(5081798251, 5081797991, 0)
(5081798252, 5081798005, 0)
(5081798253, 5081797937, 0)
(5081798253, 5081798259, 0)
(5081798253, 5081798255, 0)
(5081798255, 5081798256, 0)
(5081798255, 5081797936, 0)
(5081798255, 5081798253, 0)
(5081798255, 5081798257, 0)
(5081798256, 5081798255, 0)
(5081798257, 5081797936, 0)
(5081798257, 5062734728, 0)
(5081798257, 5081798255, 0)
(5081798259, 5081798013, 0)
(5081798259, 5081798253, 0)
(5081798259, 5081798263, 0)
(5081798263, 5081798259, 0)
(5082207097, 5069943882, 0)
(5082207097, 5059110483, 0)
(5082207097, 5082207118, 0)
(5082207108, 5082344957, 0)
(5082207109, 5082344957, 0)
(5082207109, 5082207118, 0)
(5082207118, 5082207109, 0)
(5082207118, 5082207097, 0)
(5082207118, 5082207119, 0)
(5082207119, 5082207118, 0)
(5082207238, 5082344976, 0)
(5082207238, 5082207257, 0)
(5082207238, 5082207261, 0)
(5082207257, 5082207258, 0)
(5082207257, 5082243505, 0)
(5082207257, 5082207238, 0)
(5082207258, 5082207257, 0)
(5082207261, 5082207238, 0)
(5082207274, 5082207288, 0)
(5082207274, 5082207276, 0)
(5082207274, 5082345223, 0)
(5082207276, 5082207274, 0)
(5082207285, 5082207288, 0)
(5082207288, 5082207274, 0)
(5082207288, 5082243505, 0)
(5082207288, 5082207285, 0)
(5082243496, 5082243505, 0)
(5082243505, 5082207288, 0)
(5082243505, 5082207257, 0)
(5082243505, 5082243496, 0)
(5082344929, 5082344930, 0)
(5082344930, 5082344929, 0)
(5082344930, 5082344941, 0)
(5082344930, 5082344946, 0)
(5082344941, 5059110490, 0)
(5082344941, 5069943882, 0)
(5082344941, 5082344930, 0)
(5082344946, 5082344930, 0)
(5082344946, 10683379979, 0)
(5082344957, 5082207108, 0)
(5082344957, 5082207109, 0)
(5082344957, 5082344975, 0)
(5082344975, 5082344957, 0)
(5082344976, 5082207238, 0)
(5082344976, 5059110482, 0)
(5082344976, 5059110483, 0)
(5082345223, 5082207274, 0)
(5083372059, 5167672130, 0)
(5090468509, 5090468512, 0)
(5090468512, 5090468513, 0)
(5090468512, 5090468509, 0)
(5090468512, 10689188276, 0)
(5090468513, 10690622207, 0)
(5090468513, 5090468512, 0)
(5090468513, 5090468518, 0)
(5090468518, 5090468513, 0)
(5090468525, 5090468531, 0)
(5090468525, 5090468530, 0)
(5090468525, 10689188276, 0)
(5090468530, 5090468525, 0)
(5090468531, 5090468525, 0)
(5090468531, 10689178859, 0)
(5090468531, 10689053424, 0)
(5090468546, 5090468563, 0)
(5090468546, 10686316864, 0)
(5090468546, 10690622207, 0)
(5090468563, 10702150370, 0)
(5090468563, 5090468546, 0)
(5090468563, 5090468572, 0)
(5090468572, 5059253412, 0)
(5090468572, 10690622207, 0)
(5090468572, 5090468563, 0)
(5090468577, 5090468581, 0)
(5090468577, 10686316864, 0)
(5090468577, 5090468583, 0)
(5090468581, 5072967829, 0)
(5090468581, 4595784059, 0)
(5090468581, 5090468577, 0)
(5090468583, 5090468577, 0)
(5090468618, 5090468620, 0)
(5090468618, 10701203503, 0)
(5090468618, 10683612008, 0)
(5090468620, 10701353033, 0)
(5090468620, 5090468618, 0)
(5090468620, 10704901915, 0)
(5090468629, 5090468630, 0)
(5090468629, 10782329585, 0)
(5090468629, 10779097544, 0)
(5090468630, 10782368046, 0)
(5090468630, 5090468629, 0)
(5090468630, 10782368055, 0)
(5090468634, 5090468635, 0)
(5090468634, 10779097544, 0)
(5090468634, 5090468639, 0)
(5090468635, 5090468634, 0)
(5090468635, 10683425374, 0)
(5090468635, 5090468684, 0)
(5090468639, 5090468646, 0)
(5090468639, 5090468634, 0)
(5090468639, 10704891721, 0)
(5090468646, 5090468652, 0)
(5090468646, 5090468639, 0)
(5090468646, 9931706577, 0)
(5090468652, 9931706574, 0)
(5090468652, 7478382675, 0)
(5090468652, 5090468646, 0)
(5090468654, 7478382677, 0)
(5090468654, 9729348530, 0)
(5090468654, 9729334610, 0)
(5090468661, 9729348530, 0)
(5090468661, 10258458129, 0)
(5090468661, 5090468662, 0)
(5090468662, 5090468661, 0)
(5090468662, 10258540704, 0)
(5090468662, 5090468671, 0)
(5090468671, 5090468684, 0)
(5090468671, 5090468662, 0)
(5090468671, 11169014831, 0)
(5090468671, 11169014682, 0)
(5090468684, 5090468690, 0)
(5090468684, 5090468671, 0)
(5090468684, 5090468635, 0)
(5090468690, 5058546101, 0)
(5090468690, 5090468684, 0)
(5090468690, 10248275077, 0)
(5097292469, 5065185306, 0)
(5097292469, 10683677703, 0)
(5097292469, 10687966197, 0)
(5098326165, 5098326166, 0)
(5098326166, 5098326165, 0)
(5098326166, 5098326170, 0)
(5098326166, 5098326170, 1)
(5098326170, 5098326187, 0)
(5098326170, 5098326166, 0)
(5098326170, 5098326166, 1)
(5098326187, 5078400634, 0)
(5098326187, 9675662584, 0)
(5098326187, 5098326170, 0)
(5113234897, 10839239909, 0)
(5113234897, 5079224747, 0)
(5113234897, 5113235021, 0)
(5113235021, 5113234897, 0)
(5113235031, 5113235046, 0)
(5113235041, 5113235045, 0)
(5113235041, 5113235046, 0)
(5113235041, 5113235116, 0)
(5113235045, 5113235041, 0)
(5113235046, 5113235031, 0)
(5113235046, 2655710999, 0)
(5113235046, 5113235041, 0)
(5113235046, 5113235050, 0)
(5113235050, 5113235046, 0)
(5113235116, 5113235041, 0)
(5113235387, 5079224775, 0)
(5113235387, 3720958849, 0)
(5113235387, 1853241439, 0)
(5118290085, 10690426408, 0)
(5118290085, 10690381874, 0)
(5118290085, 5066644907, 0)
(5118290095, 10690381874, 0)
(5118290095, 5063022221, 0)
(5118290095, 5066644909, 0)
(5118290095, 10690443222, 0)
(5118290098, 5063020019, 0)
(5118290098, 5063022221, 0)
(5118290098, 5066644915, 0)
(5118290422, 5118290423, 0)
(5118290423, 5118290422, 0)
(5118290423, 5066644912, 0)
(5118290423, 5118290426, 0)
(5118290426, 5066644915, 0)
(5118290426, 5063020019, 0)
(5118290426, 5118290423, 0)
(5118290479, 10690426408, 0)
(5118290630, 5118290631, 0)
(5118290631, 5067515206, 0)
(5118290631, 5118290630, 0)
(5118290631, 10755516447, 0)
(5118290656, 5067515206, 0)
(5118290656, 5067515211, 0)
(5118290656, 5118290683, 0)
(5118290683, 5118290656, 0)
(5118290718, 5067564504, 0)
(5118290718, 10690426408, 0)
(5118290718, 5067515219, 0)
(5120316076, 5120316081, 0)
(5120316076, 3721809228, 0)
(5120316076, 5120316087, 0)
(5120316081, 5120316076, 0)
(5120316087, 5120316076, 0)
(5120316093, 3721809229, 0)
(5120316105, 3721809216, 0)
(5120316106, 9884581417, 0)
(5120316106, 5120316325, 0)
(5120316106, 1853241214, 0)
(5120316325, 5120316106, 0)
(5120316458, 5078756190, 0)
(5120316458, 1853241252, 0)
(5120316458, 5120316515, 0)
(5120316479, 5120316515, 0)
(5120316479, 5120316502, 0)
(5120316479, 5120316526, 0)
(5120316502, 5120316510, 0)
(5120316502, 5120316479, 0)
(5120316502, 5120316514, 0)
(5120316510, 5120316502, 0)
(5120316514, 5120316502, 0)
(5120316515, 5120316479, 0)
(5120316515, 5120316458, 0)
(5120316515, 5120316521, 0)
(5120316521, 5120316515, 0)
(5120316526, 5120316479, 0)
(5120316598, 3721809216, 0)
(5120316598, 3721809205, 0)
(5120316598, 5120316603, 0)
(5120316603, 5120316613, 0)
(5120316603, 5120316598, 0)
(5120316603, 5120316617, 0)
(5120316613, 5120316603, 0)
(5120316617, 5120316603, 0)
(5124896512, 5075893551, 0)
(5124896512, 5080953846, 0)
(5124896512, 5124896725, 0)
(5124896725, 5124896512, 0)
(5124941806, 1853241226, 0)
(5124942031, 5124942052, 0)
(5124942031, 5124942045, 0)
(5124942031, 5124942034, 0)
(5124942034, 5124942045, 0)
(5124942034, 5124942031, 0)
(5124942034, 5124942050, 0)
(5124942045, 1853241220, 0)
(5124942045, 5124942031, 0)
(5124942045, 5124942034, 0)
(5124942050, 5124942051, 0)
(5124942050, 5124942034, 0)
(5124942050, 5124942052, 0)
(5124942051, 5124942050, 0)
(5124942052, 1853241226, 0)
(5124942052, 5124942031, 0)
(5124942052, 5124942050, 0)
(5129320997, 5067288256, 0)
(5129501056, 5129501077, 0)
(5129501057, 5129501077, 0)
(5129501057, 6589384607, 0)
(5129501057, 5129501061, 0)
(5129501061, 5129501057, 0)
(5129501061, 5129501065, 0)
(5129501061, 6958037227, 0)
(5129501065, 5129501061, 0)
(5129501068, 6589227513, 0)
(5129501068, 3313515607, 0)
(5129501068, 5129501071, 0)
(5129501071, 5129501068, 0)
(5129501071, 5129501078, 0)
(5129501071, 6589384607, 0)
(5129501077, 5129501078, 0)
(5129501077, 5129501056, 0)
(5129501077, 5129501057, 0)
(5129501078, 5129501077, 0)
(5129501078, 5129501080, 0)
(5129501078, 5129501071, 0)
(5129501080, 5129501078, 0)
(5129501080, 5129501082, 0)
(5129501080, 6958037242, 0)
(5129501082, 6589384601, 0)
(5129501082, 5129501080, 0)
(5129501082, 4986340864, 0)
(5129501084, 6589422825, 0)
(5129501084, 6589384590, 0)
(5129501084, 5929024773, 0)
(5129501090, 6957983854, 0)
(5129501090, 4986340876, 0)
(5129501090, 6589384549, 0)
(5129501097, 1925337735, 0)
(5129501097, 6957983854, 0)
(5133897626, 5133897629, 0)
(5133897629, 5133897626, 0)
(5133897629, 5133897635, 0)
(5133897629, 6589422798, 0)
(5133897635, 6589384607, 0)
(5133897635, 5133897629, 0)
(5133897635, 5133897640, 0)
(5133897640, 6589227490, 0)
(5133897640, 6589227504, 0)
(5133897640, 5133897635, 0)
(5153462868, 5066340129, 0)
(5153462868, 5153462869, 0)
(5153462868, 5066340135, 0)
(5153462869, 5153462868, 0)
(5153462869, 5153463062, 0)
(5153462869, 10757172388, 0)
(5153462881, 5153463062, 0)
(5153463046, 5153463062, 0)
(5153463062, 5153462881, 0)
(5153463062, 5153462869, 0)
(5153463062, 5153463046, 0)
(5153983333, 9686733207, 0)
(5153983333, 9686769831, 0)
(5155189233, 5069102986, 0)
(5155611215, 5078401029, 0)
(5162705832, 5162705835, 0)
(5162705835, 5071545928, 0)
(5162705835, 5227140844, 0)
(5162705835, 5162705832, 0)
(5162705859, 5073879453, 0)
(5162705859, 5079224849, 0)
(5162705859, 5162705862, 0)
(5162705862, 5162705859, 0)
(5163094012, 5163094128, 0)
(5163094012, 5062415346, 0)
(5163094012, 5163094129, 0)
(5163094128, 5163094012, 0)
(5163094129, 5163094138, 0)
(5163094129, 5163094012, 0)
(5163094129, 5062415324, 0)
(5163094138, 5163094129, 0)
(5163094139, 5078342870, 0)
(5163094139, 5078342856, 0)
(5163094139, 5078342873, 0)
(5167672129, 5167672130, 0)
(5167672129, 5227140825, 0)
(5167672129, 5073936435, 0)
(5167672130, 5167672129, 0)
(5167672130, 5083372059, 0)
(5167672130, 5227140828, 0)
(5167672159, 5227140831, 0)
(5167672159, 5227140828, 0)
(5167672159, 5167672172, 0)
(5167672166, 5071560522, 0)
(5167672166, 5221853378, 0)
(5167672166, 5227140831, 0)
(5167672166, 5227140831, 1)
(5167672172, 5167672159, 0)
(5200161021, 10757116485, 0)
(5200161021, 10757116482, 0)
(5200161021, 5200161022, 0)
(5200161022, 5200161021, 0)
(5221757022, 5221785518, 0)
(5221757022, 11309671376, 0)
(5221785518, 5221757022, 0)
(5221853378, 5167672166, 0)
(5221999751, 5225513612, 0)
(5221999751, 5225513569, 0)
(5221999751, 5221999756, 0)
(5221999756, 5221999751, 0)
(5221999756, 5225513564, 0)
(5221999756, 10701112926, 0)
(5223260707, 5073510510, 0)
(5224291045, 5224291047, 0)
(5224291046, 5224291047, 0)
(5224291047, 5224291046, 0)
(5224291047, 5224291045, 0)
(5224291047, 5067288256, 0)
(5224300047, 5067288255, 0)
(5224926450, 5067288255, 0)
(5224926866, 5224926868, 0)
(5224926868, 5067288255, 0)
(5224926868, 5067288256, 0)
(5224926868, 5224926866, 0)
(5224926869, 5224926874, 0)
(5224926873, 5224926874, 0)
(5224926874, 5224926873, 0)
(5224926874, 5067288255, 0)
(5224926874, 5224926869, 0)
(5225478202, 5225478545, 0)
(5225478202, 5079915346, 0)
(5225478202, 5081436373, 0)
(5225478388, 5225478395, 0)
(5225478395, 5079915346, 0)
(5225478395, 5225478539, 0)
(5225478395, 5225478388, 0)
(5225478409, 5081434883, 0)
(5225478409, 5081434882, 0)
(5225478409, 5225478410, 0)
(5225478410, 5225478409, 0)
(5225478412, 5081434873, 0)
(5225478418, 5225478522, 0)
(5225478522, 5081436373, 0)
(5225478522, 5079915346, 0)
(5225478522, 5225478418, 0)
(5225478535, 5225478539, 0)
(5225478537, 5225478539, 0)
(5225478539, 5225478395, 0)
(5225478539, 5225478537, 0)
(5225478539, 5225478535, 0)
(5225478540, 5225478545, 0)
(5225478545, 5081436388, 0)
(5225478545, 5225478202, 0)
(5225478545, 5225478540, 0)
(5225513557, 5225513564, 0)
(5225513564, 5221999756, 0)
(5225513564, 5225513557, 0)
(5225513564, 10683513887, 0)
(5225513569, 5227185359, 0)
(5225513569, 10683371446, 0)
(5225513569, 5221999751, 0)
(5225513593, 5225513597, 0)
(5225513597, 5225513593, 0)
(5225513597, 5225513602, 0)
(5225513597, 10683946291, 0)
(5225513602, 5225513597, 0)
(5225513602, 5225513612, 0)
(5225513602, 5225513612, 1)
(5225513612, 5221999751, 0)
(5225513612, 5225513602, 0)
(5225513612, 5225513602, 1)
(5227105453, 5071559614, 0)
(5227105495, 5073936445, 0)
(5227140387, 5227140394, 0)
(5227140387, 5227140394, 1)
(5227140387, 5227140398, 0)
(5227140394, 5227140387, 0)
(5227140394, 5227140387, 1)
(5227140394, 5227140398, 0)
(5227140398, 5227140399, 0)
(5227140398, 5227140387, 0)
(5227140398, 5227140394, 0)
(5227140399, 5071560610, 0)
(5227140399, 5227140398, 0)
(5227140399, 5071560613, 0)
(5227140825, 5227140828, 0)
(5227140825, 5071560742, 0)
(5227140825, 5167672129, 0)
(5227140828, 5167672159, 0)
(5227140828, 5167672130, 0)
(5227140828, 5227140825, 0)
(5227140831, 5167672166, 0)
(5227140831, 5167672166, 1)
(5227140831, 5167672159, 0)
(5227140840, 5227140844, 0)
(5227140844, 5162705835, 0)
(5227140844, 5071545717, 0)
(5227140844, 5227140840, 0)
(5227140853, 5071560744, 0)
(5227140911, 5071545717, 0)
(5227185359, 5225513569, 0)
(5580013103, 5631264866, 0)
(5580013103, 5631265760, 0)
(5580015550, 5580924178, 0)
(5580015550, 5580015552, 0)
(5580924178, 5580013103, 0)
(5580924178, 5580924192, 0)
(5580924192, 5580924178, 0)
(5589015493, 8998992322, 0)
(5589015493, 8998838109, 0)
(5589015493, 9001697660, 0)
(5589016407, 10831288150, 0)
(5607874058, 5607902225, 0)
(5607874058, 5607879480, 0)
(5607874058, 10736243044, 0)
(5607874112, 11572100549, 0)
(5607874112, 4643598010, 0)
(5607874112, 11572100539, 0)
(5607874116, 2671616166, 0)
(5607874116, 11572100549, 0)
(5607874116, 11572100526, 0)
(5607879458, 3474691840, 0)
(5607879458, 5607924809, 0)
(5607879458, 9898104064, 0)
(5607879471, 5607924811, 0)
(5607879471, 5607948388, 0)
(5607879471, 319272630, 0)
(5607879480, 5607874058, 0)
(5607879480, 5607948388, 0)
